id_contrato,dt_contratacao,vr_financiado,vr_entrada,tx_juros_anual,prazo_meses,faixa_renda,uf,tipo_imovel,programa_social,score_credito_contratacao,ltv,fl_ever_inadimplente,qtd_meses_observados,max_dias_atraso,primeiro_mes_observado,ultimo_mes_observado
3930,2023-01-09,221049.08,71636.0,9.34,300,Acima de 10 SM,SP,Novo,FGTS,629,75.52,0,23,55,2023-02-01,2024-12-01
3931,2023-01-09,326354.16,126347.89,11.98,360,Acima de 10 SM,PA,Novo,Livre,900,72.09,1,23,170,2023-02-01,2024-12-01
3932,2023-01-09,200000.0,30097.77,10.79,360,3 a 6 SM,SP,Novo,Livre,618,86.92,1,23,129,2023-02-01,2024-12-01
3933,2023-01-09,186773.8,23712.2,6.83,180,Até 3 SM,SP,Novo,MCMV,658,88.73,1,23,129,2023-02-01,2024-12-01
3934,2023-01-09,463112.68,111177.66,11.84,180,6 a 10 SM,MA,Novo,Livre,736,80.64,1,23,154,2023-02-01,2024-12-01
3935,2023-01-09,416439.63,111888.89,9.33,240,6 a 10 SM,MA,Novo,Livre,762,78.82,1,23,132,2023-02-01,2024-12-01
3936,2023-01-09,293466.29,59240.15,8.56,300,6 a 10 SM,MG,Usado,FGTS,751,83.2,0,23,89,2023-02-01,2024-12-01
3937,2023-01-09,232677.27,38720.11,6.48,300,Até 3 SM,CE,Novo,MCMV,402,85.73,0,23,47,2023-02-01,2024-12-01
3938,2023-01-09,120833.51,14948.23,4.14,300,Até 3 SM,RS,Novo,MCMV,502,88.99,1,23,92,2023-02-01,2024-12-01
3939,2023-01-09,98811.37,15656.1,5.96,180,Até 3 SM,BA,Novo,MCMV,651,86.32,0,23,38,2023-02-01,2024-12-01
3940,2023-01-09,164866.97,22672.39,5.37,300,3 a 6 SM,SP,Novo,MCMV,717,87.91,0,23,38,2023-02-01,2024-12-01
3941,2023-01-09,140448.74,33643.94,8.1,300,3 a 6 SM,MG,Usado,FGTS,676,80.67,1,23,144,2023-02-01,2024-12-01
3942,2023-01-09,147960.76,22413.9,8.19,300,Até 3 SM,MS,Novo,FGTS,540,86.84,1,23,149,2023-02-01,2024-12-01
3943,2023-01-09,176849.89,24712.8,7.59,120,3 a 6 SM,SP,Usado,FGTS,537,87.74,1,23,114,2023-02-01,2024-12-01
3944,2023-01-09,100386.35,11712.51,6.2,360,Até 3 SM,PR,Usado,MCMV,669,89.55,1,23,92,2023-02-01,2024-12-01
3945,2023-01-09,151538.44,23477.15,5.1,180,3 a 6 SM,RO,Novo,MCMV,701,86.59,0,23,84,2023-02-01,2024-12-01
3946,2023-01-09,101529.65,16368.07,5.56,120,Até 3 SM,ES,Novo,MCMV,598,86.12,1,23,120,2023-02-01,2024-12-01
3947,2023-01-10,214860.26,33722.04,8.62,240,Até 3 SM,ES,Usado,FGTS,575,86.43,1,23,176,2023-02-01,2024-12-01
3948,2023-01-10,330604.22,88604.16,9.0,360,6 a 10 SM,MG,Usado,FGTS,727,78.86,1,23,132,2023-02-01,2024-12-01
3949,2023-01-10,175537.81,31007.71,5.03,300,3 a 6 SM,MG,Usado,MCMV,676,84.99,0,23,26,2023-02-01,2024-12-01
3950,2023-01-10,219681.64,30983.39,8.65,240,Até 3 SM,SP,Usado,FGTS,505,87.64,1,23,104,2023-02-01,2024-12-01
3951,2023-01-10,85444.48,18350.3,5.93,300,3 a 6 SM,SP,Novo,MCMV,584,82.32,1,23,142,2023-02-01,2024-12-01
3952,2023-01-10,319501.21,58732.73,7.78,360,6 a 10 SM,PR,Novo,FGTS,652,84.47,1,23,152,2023-02-01,2024-12-01
3953,2023-01-10,221572.2,26905.98,4.9,120,Até 3 SM,ES,Usado,MCMV,565,89.17,0,23,89,2023-02-01,2024-12-01
3954,2023-01-10,142990.06,27731.97,8.79,240,3 a 6 SM,PA,Novo,FGTS,670,83.76,0,23,85,2023-02-01,2024-12-01
3955,2023-01-10,157409.23,30334.32,8.02,180,3 a 6 SM,GO,Usado,FGTS,587,83.84,1,23,110,2023-02-01,2024-12-01
3956,2023-01-10,141514.84,22873.98,9.24,300,Até 3 SM,TO,Novo,FGTS,561,86.09,1,23,132,2023-02-01,2024-12-01
3957,2023-01-10,126780.89,22564.94,6.59,360,3 a 6 SM,PB,Usado,MCMV,474,84.89,0,23,59,2023-02-01,2024-12-01
3958,2023-01-11,276895.14,90134.12,9.3,120,6 a 10 SM,RO,Usado,FGTS,648,75.44,1,23,118,2023-02-01,2024-12-01
3959,2023-01-11,200000.0,42231.2,9.13,300,3 a 6 SM,AM,Novo,Livre,791,82.57,1,23,139,2023-02-01,2024-12-01
3960,2023-01-11,139494.39,20089.32,5.93,120,Até 3 SM,BA,Usado,MCMV,552,87.41,0,23,18,2023-02-01,2024-12-01
3961,2023-01-11,227857.39,53070.02,11.46,360,3 a 6 SM,RJ,Novo,Livre,748,81.11,0,23,85,2023-02-01,2024-12-01
3962,2023-01-11,123577.55,14792.54,6.68,240,Até 3 SM,SP,Usado,MCMV,693,89.31,1,23,153,2023-02-01,2024-12-01
3963,2023-01-11,304059.64,93277.43,8.45,300,Acima de 10 SM,GO,Novo,FGTS,706,76.52,1,23,120,2023-02-01,2024-12-01
3964,2023-01-11,192109.92,42342.31,8.96,360,6 a 10 SM,PR,Novo,FGTS,828,81.94,1,23,139,2023-02-01,2024-12-01
3965,2023-01-11,133806.17,20305.58,8.01,180,Até 3 SM,RJ,Usado,FGTS,563,86.82,1,23,170,2023-02-01,2024-12-01
3966,2023-01-11,138339.86,22337.78,9.06,300,Até 3 SM,PB,Usado,FGTS,627,86.1,1,23,118,2023-02-01,2024-12-01
3967,2023-01-11,262506.83,73751.68,9.05,300,Acima de 10 SM,RR,Novo,FGTS,814,78.07,1,23,129,2023-02-01,2024-12-01
3968,2023-01-11,229140.76,49806.46,7.06,360,6 a 10 SM,RN,Usado,FGTS,612,82.14,0,23,79,2023-02-01,2024-12-01
3969,2023-01-11,174388.05,29836.78,8.81,120,Até 3 SM,RJ,Usado,FGTS,729,85.39,1,23,141,2023-02-01,2024-12-01
3970,2023-01-11,147435.88,23969.21,8.1,360,Até 3 SM,SE,Usado,FGTS,602,86.02,0,23,57,2023-02-01,2024-12-01
3971,2023-01-11,89700.5,10657.49,4.34,240,Até 3 SM,RS,Novo,MCMV,633,89.38,1,23,149,2023-02-01,2024-12-01
3972,2023-01-11,89718.47,20400.63,4.56,360,3 a 6 SM,RS,Novo,MCMV,459,81.47,1,23,137,2023-02-01,2024-12-01
3973,2023-01-11,200000.0,27377.84,10.54,240,3 a 6 SM,SP,Novo,Livre,597,87.96,1,23,106,2023-02-01,2024-12-01
3974,2023-01-11,161940.09,19277.94,9.3,360,Até 3 SM,DF,Usado,FGTS,585,89.36,1,23,172,2023-02-01,2024-12-01
3975,2023-01-11,108609.17,20127.52,5.66,240,3 a 6 SM,GO,Novo,MCMV,536,84.37,0,23,59,2023-02-01,2024-12-01
3976,2023-01-11,141928.6,23895.54,7.42,120,Até 3 SM,RJ,Usado,FGTS,659,85.59,1,23,176,2023-02-01,2024-12-01
3977,2023-01-11,169334.64,39230.12,9.16,240,3 a 6 SM,MG,Novo,FGTS,617,81.19,1,23,143,2023-02-01,2024-12-01
3978,2023-01-11,525958.1,112627.7,10.69,120,6 a 10 SM,ES,Usado,Livre,749,82.36,1,23,158,2023-02-01,2024-12-01
3979,2023-01-12,242014.48,50562.29,9.37,120,6 a 10 SM,SP,Usado,FGTS,830,82.72,0,23,55,2023-02-01,2024-12-01
3980,2023-01-12,250511.1,42323.16,10.81,240,3 a 6 SM,TO,Usado,Livre,515,85.55,0,23,73,2023-02-01,2024-12-01
3981,2023-01-12,187417.38,20911.77,7.28,360,Até 3 SM,MA,Novo,FGTS,573,89.96,1,23,133,2023-02-01,2024-12-01
3982,2023-01-12,110428.72,23981.11,6.88,120,3 a 6 SM,PR,Usado,MCMV,734,82.16,0,23,87,2023-02-01,2024-12-01
3983,2023-01-12,169549.57,18902.53,6.49,360,Até 3 SM,RJ,Usado,MCMV,724,89.97,0,23,83,2023-02-01,2024-12-01
3984,2023-01-12,307533.66,119794.11,8.8,300,Acima de 10 SM,MG,Usado,FGTS,713,71.97,0,23,57,2023-02-01,2024-12-01
3985,2023-01-12,200000.0,31918.17,9.05,300,3 a 6 SM,RS,Novo,Livre,594,86.24,0,23,88,2023-02-01,2024-12-01
3986,2023-01-12,93477.06,10427.93,6.56,120,Até 3 SM,SP,Usado,MCMV,576,89.96,0,23,86,2023-02-01,2024-12-01
3987,2023-01-12,125186.37,17431.35,8.47,360,Até 3 SM,PR,Usado,FGTS,657,87.78,1,23,147,2023-02-01,2024-12-01
3988,2023-01-12,231132.73,54569.9,7.52,240,3 a 6 SM,AL,Novo,FGTS,569,80.9,0,23,80,2023-02-01,2024-12-01
3989,2023-01-12,200000.0,35183.41,9.33,300,3 a 6 SM,SP,Novo,Livre,698,85.04,1,23,133,2023-02-01,2024-12-01
3990,2023-01-12,105116.04,17798.19,4.76,360,3 a 6 SM,PA,Usado,MCMV,670,85.52,1,23,135,2023-02-01,2024-12-01
3991,2023-01-12,138038.03,23016.06,6.35,300,Até 3 SM,PB,Usado,MCMV,440,85.71,0,23,89,2023-02-01,2024-12-01
3992,2023-01-12,230876.29,33550.57,8.45,300,Até 3 SM,PE,Novo,FGTS,543,87.31,0,23,87,2023-02-01,2024-12-01
3993,2023-01-12,401112.36,105647.74,9.96,240,Acima de 10 SM,SP,Usado,Livre,791,79.15,1,23,166,2023-02-01,2024-12-01
3994,2023-01-12,392957.57,103519.79,9.28,180,6 a 10 SM,BA,Usado,FGTS,699,79.15,1,23,122,2023-02-01,2024-12-01
3995,2023-01-12,281352.4,75128.36,7.08,120,6 a 10 SM,BA,Novo,FGTS,615,78.92,1,23,142,2023-02-01,2024-12-01
3996,2023-01-13,108863.3,13791.4,6.39,240,Até 3 SM,TO,Novo,MCMV,394,88.76,0,23,43,2023-02-01,2024-12-01
3997,2023-01-13,166520.75,24833.9,6.45,360,3 a 6 SM,AL,Usado,MCMV,682,87.02,0,23,49,2023-02-01,2024-12-01
3998,2023-01-13,150000.0,52878.24,8.49,240,Acima de 10 SM,RJ,Novo,FGTS,772,73.94,0,23,44,2023-02-01,2024-12-01
3999,2023-01-13,119901.84,19178.3,4.48,180,3 a 6 SM,SP,Usado,MCMV,571,86.21,0,23,58,2023-02-01,2024-12-01
4000,2023-01-13,150525.46,19520.64,5.59,360,Até 3 SM,CE,Novo,MCMV,678,88.52,1,23,130,2023-02-01,2024-12-01
4001,2023-01-13,145006.65,26563.24,4.68,360,3 a 6 SM,MG,Usado,MCMV,510,84.52,0,23,17,2023-02-01,2024-12-01
4002,2023-01-13,145986.4,22387.98,5.86,360,Até 3 SM,MG,Novo,MCMV,725,86.7,1,23,99,2023-02-01,2024-12-01
4003,2023-01-13,187132.67,28268.19,9.28,300,Até 3 SM,SP,Novo,FGTS,608,86.88,1,23,172,2023-02-01,2024-12-01
4004,2023-01-13,210832.21,60336.05,8.01,360,6 a 10 SM,MG,Novo,FGTS,770,77.75,0,23,30,2023-02-01,2024-12-01
4005,2023-01-13,124002.19,25564.61,8.03,180,3 a 6 SM,MG,Usado,FGTS,583,82.91,0,23,58,2023-02-01,2024-12-01
4006,2023-01-13,176681.93,43391.91,7.47,300,3 a 6 SM,SC,Usado,FGTS,612,80.28,1,23,148,2023-02-01,2024-12-01
4007,2023-01-13,114187.39,19879.62,4.65,360,Até 3 SM,AM,Usado,MCMV,467,85.17,0,23,71,2023-02-01,2024-12-01
4008,2023-01-13,99380.77,19905.09,6.94,360,3 a 6 SM,PR,Usado,MCMV,590,83.31,1,23,110,2023-02-01,2024-12-01
4009,2023-01-13,228352.92,63993.03,8.55,180,6 a 10 SM,RS,Novo,FGTS,621,78.11,0,23,89,2023-02-01,2024-12-01
4010,2023-01-13,132006.41,22862.31,4.16,180,3 a 6 SM,PA,Usado,MCMV,593,85.24,1,23,162,2023-02-01,2024-12-01
4011,2023-01-13,131718.03,17871.48,6.28,120,Até 3 SM,MG,Novo,MCMV,509,88.05,1,23,176,2023-02-01,2024-12-01
4012,2023-01-13,132110.66,17349.58,4.39,120,Até 3 SM,SP,Usado,MCMV,612,88.39,1,23,107,2023-02-01,2024-12-01
4013,2023-01-14,80000.0,11460.33,4.49,300,3 a 6 SM,SP,Novo,MCMV,598,87.47,1,23,180,2023-02-01,2024-12-01
4014,2023-01-14,116593.18,21311.16,4.69,120,3 a 6 SM,PE,Usado,MCMV,786,84.55,0,23,54,2023-02-01,2024-12-01
4015,2023-01-14,691024.61,227155.58,10.32,300,Acima de 10 SM,PR,Novo,Livre,717,75.26,0,23,70,2023-02-01,2024-12-01
4016,2023-01-14,159170.49,34286.49,7.12,120,3 a 6 SM,RS,Novo,FGTS,843,82.28,1,23,177,2023-02-01,2024-12-01
4017,2023-01-14,198952.34,27412.09,7.71,120,Até 3 SM,SP,Novo,FGTS,532,87.89,1,23,156,2023-02-01,2024-12-01
4018,2023-01-14,192623.02,28891.38,4.69,360,3 a 6 SM,PR,Novo,MCMV,543,86.96,1,23,164,2023-02-01,2024-12-01
4019,2023-01-14,111927.05,19210.01,6.85,360,Até 3 SM,MG,Usado,MCMV,581,85.35,0,23,24,2023-02-01,2024-12-01
4020,2023-01-14,282101.6,69665.37,11.73,180,3 a 6 SM,SP,Novo,Livre,694,80.2,1,23,174,2023-02-01,2024-12-01
4021,2023-01-14,140060.89,16013.49,4.9,360,Até 3 SM,SP,Novo,MCMV,486,89.74,1,23,175,2023-02-01,2024-12-01
4022,2023-01-14,114170.19,27285.11,7.93,120,3 a 6 SM,SP,Novo,FGTS,662,80.71,1,23,144,2023-02-01,2024-12-01
4023,2023-01-14,205108.75,39050.31,11.77,300,3 a 6 SM,BA,Usado,Livre,475,84.01,1,23,113,2023-02-01,2024-12-01
4024,2023-01-14,122491.06,25918.01,5.87,360,3 a 6 SM,DF,Usado,MCMV,557,82.54,0,23,74,2023-02-01,2024-12-01
4025,2023-01-14,208981.8,40550.73,10.48,120,3 a 6 SM,SC,Novo,Livre,703,83.75,1,23,127,2023-02-01,2024-12-01
4026,2023-01-14,150000.0,39240.92,7.8,360,6 a 10 SM,SC,Novo,FGTS,768,79.26,0,23,67,2023-02-01,2024-12-01
4027,2023-01-15,243890.25,59231.61,11.14,240,3 a 6 SM,CE,Usado,Livre,691,80.46,0,23,72,2023-02-01,2024-12-01
4028,2023-01-15,219486.52,64923.45,9.46,360,6 a 10 SM,CE,Usado,FGTS,784,77.17,0,23,81,2023-02-01,2024-12-01
4029,2023-01-15,205782.54,29075.25,11.76,300,3 a 6 SM,SP,Usado,Livre,577,87.62,1,23,127,2023-02-01,2024-12-01
4030,2023-01-15,80000.0,19404.6,5.7,240,3 a 6 SM,PE,Usado,MCMV,776,80.48,1,23,142,2023-02-01,2024-12-01
4031,2023-01-15,85813.77,12333.36,6.15,240,Até 3 SM,MG,Usado,MCMV,519,87.43,0,23,48,2023-02-01,2024-12-01
4032,2023-01-15,203310.89,39055.2,9.06,300,6 a 10 SM,SP,Novo,FGTS,655,83.89,0,23,84,2023-02-01,2024-12-01
4033,2023-01-15,244089.25,36671.87,8.91,300,Até 3 SM,AP,Usado,FGTS,652,86.94,0,23,88,2023-02-01,2024-12-01
4034,2023-01-15,307613.72,75320.39,10.77,300,3 a 6 SM,SP,Usado,Livre,370,80.33,1,23,176,2023-02-01,2024-12-01
4035,2023-01-15,142734.51,22569.78,8.1,300,Até 3 SM,RN,Novo,FGTS,551,86.35,1,23,124,2023-02-01,2024-12-01
4036,2023-01-15,99586.85,14062.5,4.25,300,Até 3 SM,SP,Usado,MCMV,643,87.63,1,23,143,2023-02-01,2024-12-01
4037,2023-01-15,257334.95,96899.51,7.49,300,Acima de 10 SM,PR,Usado,FGTS,744,72.65,1,23,178,2023-02-01,2024-12-01
4038,2023-01-15,173051.8,59831.09,7.24,240,Acima de 10 SM,BA,Novo,FGTS,806,74.31,0,23,52,2023-02-01,2024-12-01
4039,2023-01-15,126101.7,14731.16,4.24,300,Até 3 SM,PA,Novo,MCMV,549,89.54,0,23,29,2023-02-01,2024-12-01
4040,2023-01-15,200000.0,34735.46,9.0,360,3 a 6 SM,PI,Novo,Livre,788,85.2,1,23,134,2023-02-01,2024-12-01
4041,2023-01-15,200000.0,48971.06,9.48,180,3 a 6 SM,PR,Usado,Livre,538,80.33,1,23,118,2023-02-01,2024-12-01
4042,2023-01-15,101979.7,13452.81,4.3,120,Até 3 SM,SC,Usado,MCMV,482,88.35,0,23,48,2023-02-01,2024-12-01
4043,2023-01-16,367759.72,78442.09,8.97,240,6 a 10 SM,RN,Usado,FGTS,669,82.42,1,23,108,2023-02-01,2024-12-01
4044,2023-01-16,453739.29,117571.82,10.38,120,6 a 10 SM,RS,Usado,Livre,587,79.42,0,23,77,2023-02-01,2024-12-01
4045,2023-01-16,206007.42,35068.22,7.64,360,3 a 6 SM,ES,Novo,FGTS,419,85.45,1,23,130,2023-02-01,2024-12-01
4046,2023-01-16,172838.93,20591.29,7.88,240,Até 3 SM,MG,Usado,FGTS,701,89.35,1,23,143,2023-02-01,2024-12-01
4047,2023-01-16,307983.27,98732.2,9.09,360,6 a 10 SM,RJ,Usado,FGTS,623,75.72,1,23,155,2023-02-01,2024-12-01
4048,2023-01-16,156914.42,27083.46,7.86,180,3 a 6 SM,PA,Usado,FGTS,600,85.28,1,23,172,2023-02-01,2024-12-01
4049,2023-01-16,315036.26,95102.53,8.31,120,6 a 10 SM,MS,Usado,FGTS,646,76.81,1,23,140,2023-02-01,2024-12-01
4050,2023-01-16,135064.95,26099.8,5.9,360,3 a 6 SM,SP,Usado,MCMV,598,83.81,0,23,59,2023-02-01,2024-12-01
4051,2023-01-16,144035.48,16292.11,4.76,300,Até 3 SM,PR,Usado,MCMV,508,89.84,1,23,176,2023-02-01,2024-12-01
4052,2023-01-16,200000.0,31839.38,11.28,300,3 a 6 SM,MA,Usado,Livre,757,86.27,0,23,46,2023-02-01,2024-12-01
4053,2023-01-16,240230.95,55252.11,11.47,360,3 a 6 SM,RJ,Usado,Livre,454,81.3,1,23,146,2023-02-01,2024-12-01
4054,2023-01-16,106352.45,12654.97,9.1,360,Até 3 SM,SP,Novo,FGTS,486,89.37,0,23,88,2023-02-01,2024-12-01
4055,2023-01-16,313583.42,101869.37,8.6,240,6 a 10 SM,RJ,Usado,FGTS,625,75.48,0,23,87,2023-02-01,2024-12-01
4056,2023-01-16,281290.18,74698.35,9.37,360,6 a 10 SM,SP,Usado,FGTS,650,79.02,1,23,123,2023-02-01,2024-12-01
4057,2023-01-16,103139.49,16823.28,4.63,240,Até 3 SM,MG,Novo,MCMV,531,85.98,0,23,64,2023-02-01,2024-12-01
4058,2023-01-16,123720.04,16506.43,4.39,120,Até 3 SM,MG,Usado,MCMV,611,88.23,1,23,175,2023-02-01,2024-12-01
4059,2023-01-16,194717.85,29302.93,8.93,300,3 a 6 SM,RJ,Novo,FGTS,633,86.92,1,23,140,2023-02-01,2024-12-01
4060,2023-01-16,173229.29,25383.52,5.12,360,Até 3 SM,MG,Usado,MCMV,521,87.22,1,23,96,2023-02-01,2024-12-01
4061,2023-01-16,121947.39,20280.2,6.86,300,3 a 6 SM,MG,Novo,MCMV,503,85.74,0,23,38,2023-02-01,2024-12-01
4062,2023-01-17,156787.47,48494.31,8.76,240,Acima de 10 SM,SP,Usado,FGTS,696,76.38,0,23,86,2023-02-01,2024-12-01
4063,2023-01-17,247256.42,72492.01,8.78,360,Acima de 10 SM,SC,Usado,FGTS,721,77.33,0,23,44,2023-02-01,2024-12-01
4064,2023-01-17,252995.73,81180.06,7.84,240,6 a 10 SM,SC,Novo,FGTS,765,75.71,0,23,30,2023-02-01,2024-12-01
4065,2023-01-17,178522.15,39149.96,9.4,240,3 a 6 SM,MG,Usado,FGTS,499,82.01,1,23,126,2023-02-01,2024-12-01
4066,2023-01-17,324466.42,104509.95,9.98,180,6 a 10 SM,AL,Novo,Livre,766,75.64,0,23,77,2023-02-01,2024-12-01
4067,2023-01-17,228382.63,37766.23,7.3,360,Até 3 SM,MG,Usado,FGTS,466,85.81,0,23,87,2023-02-01,2024-12-01
4068,2023-01-17,87653.91,11756.23,5.81,180,Até 3 SM,AM,Novo,MCMV,642,88.17,1,23,178,2023-02-01,2024-12-01
4069,2023-01-17,128188.31,21632.79,5.66,240,Até 3 SM,SP,Novo,MCMV,540,85.56,0,23,79,2023-02-01,2024-12-01
4070,2023-01-17,262075.05,41934.85,8.85,360,3 a 6 SM,CE,Novo,FGTS,633,86.21,1,23,143,2023-02-01,2024-12-01
4071,2023-01-17,80000.0,11153.67,6.78,120,3 a 6 SM,SP,Novo,MCMV,689,87.76,0,23,85,2023-02-01,2024-12-01
4072,2023-01-17,194691.84,42602.37,7.55,360,6 a 10 SM,PR,Novo,FGTS,655,82.05,0,23,50,2023-02-01,2024-12-01
4073,2023-01-17,80000.0,11376.0,4.26,360,3 a 6 SM,PB,Novo,MCMV,539,87.55,1,23,130,2023-02-01,2024-12-01
4074,2023-01-17,295777.78,121826.85,7.81,120,Acima de 10 SM,MG,Novo,FGTS,847,70.83,1,23,137,2023-02-01,2024-12-01
4075,2023-01-17,289990.94,70324.63,8.44,360,6 a 10 SM,MG,Usado,FGTS,633,80.48,0,23,72,2023-02-01,2024-12-01
4076,2023-01-18,177567.93,35346.82,8.4,240,3 a 6 SM,SC,Usado,FGTS,536,83.4,1,23,178,2023-02-01,2024-12-01
4077,2023-01-18,563050.9,146624.99,11.81,360,6 a 10 SM,ES,Usado,Livre,681,79.34,0,23,45,2023-02-01,2024-12-01
4078,2023-01-18,442109.04,130512.04,8.67,360,6 a 10 SM,PE,Usado,Livre,653,77.21,0,23,28,2023-02-01,2024-12-01
4079,2023-01-18,234705.29,40165.85,7.2,300,3 a 6 SM,RJ,Novo,FGTS,621,85.39,1,23,124,2023-02-01,2024-12-01
4080,2023-01-18,155531.33,43413.3,7.52,180,6 a 10 SM,RS,Usado,FGTS,658,78.18,1,23,139,2023-02-01,2024-12-01
4081,2023-01-18,96689.82,19456.85,5.64,120,3 a 6 SM,RO,Usado,MCMV,646,83.25,1,23,115,2023-02-01,2024-12-01
4082,2023-01-18,219243.76,31174.14,5.72,180,3 a 6 SM,PA,Usado,MCMV,617,87.55,1,23,150,2023-02-01,2024-12-01
4083,2023-01-18,174176.57,48550.0,8.22,120,6 a 10 SM,RO,Usado,FGTS,756,78.2,0,23,62,2023-02-01,2024-12-01
4084,2023-01-18,239934.98,48802.41,7.5,360,3 a 6 SM,RS,Novo,FGTS,751,83.1,1,23,169,2023-02-01,2024-12-01
4085,2023-01-18,119603.86,14232.06,5.72,180,Até 3 SM,RS,Usado,MCMV,583,89.37,1,23,170,2023-02-01,2024-12-01
4086,2023-01-18,198633.05,38230.67,9.35,240,3 a 6 SM,SP,Usado,FGTS,660,83.86,0,23,13,2023-02-01,2024-12-01
4087,2023-01-18,200000.0,49333.86,11.4,360,3 a 6 SM,GO,Novo,Livre,700,80.21,0,23,56,2023-02-01,2024-12-01
4088,2023-01-18,99427.93,14573.85,6.32,360,Até 3 SM,RJ,Novo,MCMV,620,87.22,1,23,170,2023-02-01,2024-12-01
4089,2023-01-18,80000.0,12039.29,4.29,360,Até 3 SM,TO,Usado,MCMV,723,86.92,1,23,113,2023-02-01,2024-12-01
4090,2023-01-18,186976.9,28586.4,6.68,360,Até 3 SM,PR,Usado,MCMV,507,86.74,0,23,84,2023-02-01,2024-12-01
4091,2023-01-19,171564.71,27397.85,7.65,240,Até 3 SM,PE,Usado,FGTS,464,86.23,0,23,83,2023-02-01,2024-12-01
4092,2023-01-19,406952.28,74312.17,7.02,360,6 a 10 SM,SP,Usado,FGTS,686,84.56,1,23,136,2023-02-01,2024-12-01
4093,2023-01-19,416672.16,89196.93,9.42,300,6 a 10 SM,PA,Usado,FGTS,734,82.37,0,23,29,2023-02-01,2024-12-01
4094,2023-01-19,144304.33,21206.47,7.02,120,Até 3 SM,RJ,Usado,FGTS,681,87.19,1,23,141,2023-02-01,2024-12-01
4095,2023-01-19,169246.68,28128.26,8.09,300,3 a 6 SM,PE,Novo,FGTS,718,85.75,0,23,80,2023-02-01,2024-12-01
4096,2023-01-19,200000.0,30861.12,10.23,360,3 a 6 SM,GO,Novo,Livre,712,86.63,0,23,80,2023-02-01,2024-12-01
4097,2023-01-19,162955.6,21587.26,7.03,120,Até 3 SM,MA,Novo,FGTS,584,88.3,1,23,145,2023-02-01,2024-12-01
4098,2023-01-19,200000.0,34327.29,11.17,300,3 a 6 SM,SP,Novo,Livre,607,85.35,0,23,69,2023-02-01,2024-12-01
4099,2023-01-19,80000.0,12677.6,6.97,360,3 a 6 SM,PB,Usado,MCMV,616,86.32,1,23,100,2023-02-01,2024-12-01
4100,2023-01-19,313361.88,57843.5,8.35,300,3 a 6 SM,SP,Usado,FGTS,687,84.42,0,23,65,2023-02-01,2024-12-01
4101,2023-01-19,172282.74,19630.69,7.83,360,Até 3 SM,SC,Novo,FGTS,651,89.77,0,23,42,2023-02-01,2024-12-01
4102,2023-01-19,148037.83,36710.22,4.9,180,3 a 6 SM,PR,Novo,MCMV,578,80.13,1,23,118,2023-02-01,2024-12-01
4103,2023-01-19,107903.92,15091.72,6.8,360,Até 3 SM,RN,Usado,MCMV,559,87.73,1,23,149,2023-02-01,2024-12-01
4104,2023-01-19,126288.57,23850.79,4.93,180,3 a 6 SM,SP,Usado,MCMV,628,84.11,1,23,175,2023-02-01,2024-12-01
4105,2023-01-19,94073.73,14920.08,5.39,360,Até 3 SM,RJ,Usado,MCMV,519,86.31,1,23,104,2023-02-01,2024-12-01
4106,2023-01-19,126175.7,14598.9,4.62,360,Até 3 SM,GO,Novo,MCMV,577,89.63,0,23,89,2023-02-01,2024-12-01
4107,2023-01-19,101715.3,16539.37,4.15,360,Até 3 SM,MG,Novo,MCMV,537,86.01,0,23,86,2023-02-01,2024-12-01
4108,2023-01-20,172579.28,30520.57,9.01,240,6 a 10 SM,GO,Usado,FGTS,645,84.97,1,23,131,2023-02-01,2024-12-01
4109,2023-01-20,142221.9,19945.25,7.65,360,Até 3 SM,TO,Novo,FGTS,646,87.7,1,23,149,2023-02-01,2024-12-01
4110,2023-01-20,123076.59,21384.23,6.02,180,Até 3 SM,SP,Usado,MCMV,514,85.2,1,23,108,2023-02-01,2024-12-01
4111,2023-01-20,173106.16,45121.44,7.29,360,6 a 10 SM,PR,Usado,FGTS,738,79.32,1,23,110,2023-02-01,2024-12-01
4112,2023-01-20,202008.04,73737.16,8.98,360,Acima de 10 SM,MG,Novo,FGTS,754,73.26,0,23,46,2023-02-01,2024-12-01
4113,2023-01-20,104461.34,14850.43,5.91,360,3 a 6 SM,MG,Usado,MCMV,624,87.55,1,23,131,2023-02-01,2024-12-01
4114,2023-01-20,169641.58,20878.27,4.65,180,Até 3 SM,MG,Usado,MCMV,441,89.04,0,23,89,2023-02-01,2024-12-01
4115,2023-01-20,146082.16,32389.21,5.28,300,3 a 6 SM,RS,Usado,MCMV,745,81.85,0,23,67,2023-02-01,2024-12-01
4116,2023-01-20,91794.86,12761.43,6.32,300,Até 3 SM,MS,Novo,MCMV,635,87.79,1,23,102,2023-02-01,2024-12-01
4117,2023-01-20,274165.56,61845.16,7.84,300,6 a 10 SM,SP,Novo,FGTS,800,81.59,1,23,132,2023-02-01,2024-12-01
4118,2023-01-20,190461.44,32178.41,8.32,180,Até 3 SM,CE,Novo,FGTS,555,85.55,0,23,66,2023-02-01,2024-12-01
4119,2023-01-20,134752.37,17745.67,5.07,360,Até 3 SM,RJ,Usado,MCMV,554,88.36,1,23,113,2023-02-01,2024-12-01
