id_contrato,dt_contratacao,vr_financiado,vr_entrada,tx_juros_anual,prazo_meses,faixa_renda,uf,tipo_imovel,programa_social,score_credito_contratacao,ltv,fl_ever_inadimplente,primeiro_mes_observado,ultimo_mes_observado,qtd_meses_observados,max_dias_atraso,regiao,score_100,ltv_10pp,prazo_5anos,log_vr_financiado
5807,2023-05-19,223274.36,73967.2,9.49,120,Acima de 10 SM,PI,Novo,FGTS,741,75.12,0,2023-06-01,2024-12-01,19,76,Nordeste,7.41,7.5120000000000005,2.0,12.316156608127645
5808,2023-05-19,243005.05,55113.04,10.18,360,3 a 6 SM,SE,Novo,Livre,787,81.51,1,2023-06-01,2024-12-01,19,125,Nordeste,7.87,8.151,6.0,12.40083750399975
5809,2023-05-19,282405.76,44790.89,8.16,360,Até 3 SM,AL,Novo,FGTS,657,86.31,0,2023-06-01,2024-12-01,19,21,Nordeste,6.57,8.631,6.0,12.551100180993783
5810,2023-05-19,264544.02,92162.27,8.7,240,Acima de 10 SM,SP,Usado,FGTS,735,74.16,0,2023-06-01,2024-12-01,19,65,Sudeste,7.35,7.4159999999999995,4.0,12.485762943654189
5811,2023-05-19,200000.0,33431.18,10.37,300,3 a 6 SM,PR,Usado,Livre,581,85.68,1,2023-06-01,2024-12-01,19,161,Sul,5.81,8.568000000000001,5.0,12.206072645530174
5812,2023-05-19,120424.01,14762.07,5.89,180,Até 3 SM,PA,Usado,MCMV,551,89.08,1,2023-06-01,2024-12-01,19,146,Norte,5.51,8.908,3.0,11.698774210580263
5813,2023-05-19,120336.1,25306.0,8.84,120,3 a 6 SM,CE,Novo,FGTS,659,82.62,0,2023-06-01,2024-12-01,19,65,Nordeste,6.59,8.262,2.0,11.698043940072354
5814,2023-05-19,130614.04,14761.7,6.34,360,Até 3 SM,RJ,Usado,MCMV,470,89.85,1,2023-06-01,2024-12-01,19,148,Sudeste,4.7,8.985,6.0,11.78000199387483
5815,2023-05-19,408241.59,157432.24,7.92,240,Acima de 10 SM,CE,Usado,FGTS,729,72.17,0,2023-06-01,2024-12-01,19,75,Nordeste,7.29,7.2170000000000005,4.0,12.919614410498053
5816,2023-05-19,467855.68,159923.75,10.21,240,Acima de 10 SM,SP,Novo,Livre,642,74.53,1,2023-06-01,2024-12-01,19,93,Sudeste,6.42,7.453,4.0,13.05591515127373
5817,2023-05-19,321673.6,99743.72,9.46,120,6 a 10 SM,MA,Usado,FGTS,602,76.33,0,2023-06-01,2024-12-01,19,47,Nordeste,6.02,7.633,2.0,12.681292645824865
5818,2023-05-19,283105.27,57061.1,9.64,240,3 a 6 SM,PA,Novo,Livre,472,83.23,0,2023-06-01,2024-12-01,19,35,Norte,4.72,8.323,4.0,12.553574086256999
5819,2023-05-19,137327.43,21661.59,6.23,120,3 a 6 SM,MG,Usado,MCMV,649,86.38,0,2023-06-01,2024-12-01,19,42,Sudeste,6.49,8.638,2.0,11.83012335330276
5820,2023-05-19,117723.36,13806.86,4.14,300,Até 3 SM,MG,Usado,MCMV,611,89.5,0,2023-06-01,2024-12-01,19,54,Sudeste,6.11,8.95,5.0,11.676092744243856
5821,2023-05-19,157772.43,25546.44,8.27,300,Até 3 SM,SP,Usado,FGTS,480,86.06,1,2023-06-01,2024-12-01,19,168,Sudeste,4.8,8.606,5.0,11.9689089573006
5822,2023-05-20,359887.19,138105.01,9.18,360,Acima de 10 SM,RJ,Novo,FGTS,748,72.27,0,2023-06-01,2024-12-01,19,80,Sudeste,7.48,7.226999999999999,6.0,12.79354590021333
5823,2023-05-20,165122.45,18367.69,8.59,180,Até 3 SM,SP,Usado,FGTS,414,89.99,1,2023-06-01,2024-12-01,19,123,Sudeste,4.14,8.998999999999999,3.0,12.014442598859056
5824,2023-05-20,301068.05,54941.49,11.7,240,3 a 6 SM,MG,Usado,Livre,632,84.57,0,2023-06-01,2024-12-01,19,58,Sudeste,6.32,8.456999999999999,4.0,12.615091597913061
5825,2023-05-20,129344.94,24593.45,6.18,360,3 a 6 SM,GO,Novo,MCMV,738,84.02,1,2023-06-01,2024-12-01,19,137,Centro-Oeste,7.38,8.402,6.0,11.770238068178745
5826,2023-05-20,605210.3,169510.67,8.56,180,Acima de 10 SM,RS,Usado,Livre,669,78.12,0,2023-06-01,2024-12-01,19,60,Sul,6.69,7.812,3.0,13.313331279918732
5827,2023-05-20,117598.34,19374.83,5.35,300,Até 3 SM,AL,Novo,MCMV,565,85.86,1,2023-06-01,2024-12-01,19,152,Nordeste,5.65,8.586,5.0,11.675030198700778
5828,2023-05-20,370225.59,121276.06,8.85,360,Acima de 10 SM,SP,Novo,Livre,872,75.33,1,2023-06-01,2024-12-01,19,128,Sudeste,8.72,7.5329999999999995,6.0,12.821867801529933
5829,2023-05-20,102755.37,13411.6,5.8,360,Até 3 SM,ES,Usado,MCMV,675,88.45,0,2023-06-01,2024-12-01,19,54,Sudeste,6.75,8.845,6.0,11.540106393766552
5830,2023-05-21,173905.43,19342.07,8.46,120,Até 3 SM,CE,Novo,FGTS,476,89.99,1,2023-06-01,2024-12-01,19,140,Nordeste,4.76,8.998999999999999,2.0,12.066266924696752
5831,2023-05-21,190663.84,30879.98,7.62,300,Até 3 SM,PA,Usado,FGTS,408,86.06,1,2023-06-01,2024-12-01,19,151,Norte,4.08,8.606,5.0,12.158267156409106
5832,2023-05-21,147820.04,22328.46,6.3,300,3 a 6 SM,PA,Novo,MCMV,622,86.88,0,2023-06-01,2024-12-01,19,67,Norte,6.22,8.687999999999999,5.0,11.90375086693822
5833,2023-05-21,148173.34,19603.65,7.24,180,Até 3 SM,MG,Novo,FGTS,702,88.32,1,2023-06-01,2024-12-01,19,134,Sudeste,7.02,8.831999999999999,3.0,11.906138083623823
5834,2023-05-21,256273.79,50295.65,9.77,180,3 a 6 SM,BA,Novo,Livre,603,83.59,0,2023-06-01,2024-12-01,19,53,Nordeste,6.03,8.359,3.0,12.45400164414987
5835,2023-05-21,114114.53,15607.69,5.03,240,Até 3 SM,MS,Novo,MCMV,441,87.97,0,2023-06-01,2024-12-01,19,70,Centro-Oeste,4.41,8.797,4.0,11.64495787217726
5836,2023-05-21,205517.87,48756.67,9.04,360,3 a 6 SM,SP,Usado,FGTS,565,80.83,0,2023-06-01,2024-12-01,19,33,Sudeste,5.65,8.083,6.0,12.233288267775213
5837,2023-05-21,328264.8,92462.58,9.31,360,6 a 10 SM,SP,Novo,FGTS,583,78.02,0,2023-06-01,2024-12-01,19,18,Sudeste,5.83,7.802,6.0,12.70157587873431
5838,2023-05-21,486213.21,182833.46,9.87,300,Acima de 10 SM,BA,Usado,Livre,780,72.67,1,2023-06-01,2024-12-01,19,137,Nordeste,7.8,7.267,5.0,13.094402510384
5839,2023-05-21,200000.0,49530.7,11.44,300,3 a 6 SM,RR,Novo,Livre,564,80.15,1,2023-06-01,2024-12-01,19,179,Norte,5.64,8.015,5.0,12.206072645530174
5840,2023-05-21,151357.83,48248.94,8.63,300,6 a 10 SM,SP,Usado,FGTS,645,75.83,0,2023-06-01,2024-12-01,19,61,Sudeste,6.45,7.583,5.0,11.927402047502174
5841,2023-05-22,269168.04,69103.63,7.24,300,6 a 10 SM,SP,Usado,FGTS,663,79.57,1,2023-06-01,2024-12-01,19,95,Sudeste,6.63,7.956999999999999,5.0,12.503091147565005
5842,2023-05-22,94985.48,10956.89,6.74,120,Até 3 SM,GO,Usado,MCMV,617,89.66,0,2023-06-01,2024-12-01,19,55,Centro-Oeste,6.17,8.966,2.0,11.46147931679587
5843,2023-05-22,289903.2,63725.86,9.53,360,3 a 6 SM,RJ,Novo,Livre,678,81.98,0,2023-06-01,2024-12-01,19,42,Sudeste,6.78,8.198,6.0,12.57730235313789
5844,2023-05-22,301414.92,64773.73,8.79,300,6 a 10 SM,SP,Usado,FGTS,656,82.31,1,2023-06-01,2024-12-01,19,146,Sudeste,6.56,8.231,5.0,12.616243066271828
5845,2023-05-22,153535.22,24383.6,5.94,300,Até 3 SM,RS,Usado,MCMV,652,86.3,1,2023-06-01,2024-12-01,19,168,Sul,6.52,8.629999999999999,5.0,11.941685265944695
5846,2023-05-22,288495.35,63558.92,8.8,360,6 a 10 SM,RJ,Usado,FGTS,733,81.95,1,2023-06-01,2024-12-01,19,149,Sudeste,7.33,8.195,6.0,12.572434246949443
5847,2023-05-22,192744.11,73880.8,7.26,180,Acima de 10 SM,DF,Usado,FGTS,859,72.29,0,2023-06-01,2024-12-01,19,18,Centro-Oeste,8.59,7.229000000000001,3.0,12.16911873324143
5848,2023-05-22,165492.84,24874.8,6.41,360,Até 3 SM,RO,Usado,MCMV,668,86.93,0,2023-06-01,2024-12-01,19,57,Norte,6.68,8.693000000000001,6.0,12.016683210023512
5849,2023-05-22,90121.74,16862.71,6.7,360,3 a 6 SM,PA,Novo,MCMV,620,84.24,1,2023-06-01,2024-12-01,19,133,Norte,6.2,8.424,6.0,11.408916701949671
5850,2023-05-22,254541.84,36316.79,8.19,240,Até 3 SM,DF,Novo,FGTS,693,87.51,0,2023-06-01,2024-12-01,19,56,Centro-Oeste,6.93,8.751000000000001,4.0,12.44722050224624
5851,2023-05-22,130633.34,32268.76,4.77,120,3 a 6 SM,SC,Novo,MCMV,626,80.19,0,2023-06-01,2024-12-01,19,10,Sul,6.26,8.019,2.0,11.780149746553038
5852,2023-05-22,134599.27,25514.26,4.16,360,3 a 6 SM,RJ,Novo,MCMV,817,84.06,0,2023-06-01,2024-12-01,19,52,Sudeste,8.17,8.406,6.0,11.810057272701089
5853,2023-05-22,143783.11,22599.07,7.78,180,Até 3 SM,RJ,Usado,FGTS,609,86.42,1,2023-06-01,2024-12-01,19,142,Sudeste,6.09,8.642,3.0,11.876061262572398
5854,2023-05-22,149133.05,21208.69,5.14,300,3 a 6 SM,BA,Novo,MCMV,476,87.55,0,2023-06-01,2024-12-01,19,30,Nordeste,4.76,8.754999999999999,5.0,11.91259413950236
5855,2023-05-22,100000.0,15876.1,9.32,360,Até 3 SM,BA,Novo,FGTS,637,86.3,1,2023-06-01,2024-12-01,19,128,Nordeste,6.37,8.629999999999999,6.0,11.512925464970229
5856,2023-05-22,160141.22,31498.29,6.97,360,3 a 6 SM,BA,Usado,MCMV,603,83.56,0,2023-06-01,2024-12-01,19,54,Nordeste,6.03,8.356,6.0,11.983811329931564
5857,2023-05-22,184654.08,30846.53,6.68,360,Até 3 SM,MG,Novo,MCMV,533,85.69,1,2023-06-01,2024-12-01,19,128,Sudeste,5.33,8.568999999999999,6.0,12.126239515893626
5858,2023-05-22,100000.0,17275.86,8.72,180,Até 3 SM,RJ,Novo,FGTS,677,85.27,1,2023-06-01,2024-12-01,19,136,Sudeste,6.77,8.527,3.0,11.512925464970229
5859,2023-05-22,212837.89,38328.77,8.31,360,3 a 6 SM,RO,Novo,FGTS,529,84.74,0,2023-06-01,2024-12-01,19,87,Norte,5.29,8.474,6.0,12.268286075111082
5860,2023-05-22,188897.4,40684.74,4.97,360,3 a 6 SM,RS,Novo,MCMV,771,82.28,0,2023-06-01,2024-12-01,19,11,Sul,7.71,8.228,6.0,12.148959289498636
5861,2023-05-22,278621.11,86159.89,9.43,240,6 a 10 SM,PR,Novo,FGTS,639,76.38,1,2023-06-01,2024-12-01,19,164,Sul,6.39,7.638,4.0,12.537608109173032
5862,2023-05-23,121879.06,21195.93,9.42,300,3 a 6 SM,RR,Usado,FGTS,495,85.19,0,2023-06-01,2024-12-01,19,72,Norte,4.95,8.519,5.0,11.7107845205658
5863,2023-05-23,207807.69,47826.06,9.42,120,6 a 10 SM,RO,Usado,FGTS,824,81.29,0,2023-06-01,2024-12-01,19,59,Norte,8.24,8.129000000000001,2.0,12.24436836369978
5864,2023-05-23,161027.89,26274.0,5.0,360,Até 3 SM,AL,Novo,MCMV,614,85.97,1,2023-06-01,2024-12-01,19,147,Nordeste,6.14,8.597,6.0,11.989332858777713
5865,2023-05-23,142968.81,23891.09,5.71,360,Até 3 SM,MG,Novo,MCMV,471,85.68,0,2023-06-01,2024-12-01,19,3,Sudeste,4.71,8.568000000000001,6.0,11.870381773564075
5866,2023-05-23,228417.74,42978.36,7.4,360,6 a 10 SM,PE,Usado,FGTS,690,84.16,0,2023-06-01,2024-12-01,19,50,Nordeste,6.9,8.416,6.0,12.33893142450084
5867,2023-05-23,250000.0,67528.4,8.63,360,6 a 10 SM,CE,Usado,Livre,632,78.73,0,2023-06-01,2024-12-01,19,13,Nordeste,6.32,7.873,6.0,12.429216196844383
5868,2023-05-23,282852.99,107288.61,7.42,120,Acima de 10 SM,PI,Usado,FGTS,834,72.5,1,2023-06-01,2024-12-01,19,93,Nordeste,8.34,7.25,2.0,12.552682571689443
5869,2023-05-23,340108.45,127967.11,9.27,180,Acima de 10 SM,SP,Novo,FGTS,775,72.66,1,2023-06-01,2024-12-01,19,141,Sudeste,7.75,7.266,3.0,12.737019816320277
5870,2023-05-23,148448.37,22395.97,5.22,360,Até 3 SM,RJ,Novo,MCMV,716,86.89,0,2023-06-01,2024-12-01,19,45,Sudeste,7.16,8.689,6.0,11.907992500003635
5871,2023-05-23,103731.92,15497.69,5.84,360,Até 3 SM,BA,Novo,MCMV,540,87.0,1,2023-06-01,2024-12-01,19,166,Nordeste,5.4,8.7,6.0,11.549565157846784
5872,2023-05-23,343450.5,129131.32,9.41,360,Acima de 10 SM,SP,Usado,Livre,744,72.68,1,2023-06-01,2024-12-01,19,108,Sudeste,7.44,7.268000000000001,6.0,12.746798275456953
5873,2023-05-23,200727.47,29733.85,8.39,240,Até 3 SM,CE,Novo,FGTS,643,87.1,1,2023-06-01,2024-12-01,19,132,Nordeste,6.43,8.709999999999999,4.0,12.209703396370125
5874,2023-05-23,168792.79,19941.77,4.19,300,Até 3 SM,MG,Novo,MCMV,680,89.43,0,2023-06-01,2024-12-01,19,48,Sudeste,6.8,8.943000000000001,5.0,12.036427146961614
5875,2023-05-23,237391.78,49876.51,9.73,240,3 a 6 SM,SP,Usado,Livre,797,82.64,0,2023-06-01,2024-12-01,19,28,Sudeste,7.97,8.264,4.0,12.377467135452934
5876,2023-05-24,146876.42,21452.29,4.62,300,Até 3 SM,PR,Usado,MCMV,596,87.26,0,2023-06-01,2024-12-01,19,77,Sul,5.96,8.726,5.0,11.89734683191893
5877,2023-05-24,160742.3,21879.15,7.65,300,Até 3 SM,RJ,Novo,FGTS,484,88.02,1,2023-06-01,2024-12-01,19,167,Sudeste,4.84,8.802,5.0,11.98755774048604
5878,2023-05-24,119247.94,26739.07,5.91,300,3 a 6 SM,ES,Usado,MCMV,660,81.68,1,2023-06-01,2024-12-01,19,112,Sudeste,6.6,8.168000000000001,5.0,11.688960133968255
5879,2023-05-24,260780.84,76850.57,8.54,360,6 a 10 SM,SP,Usado,FGTS,644,77.24,1,2023-06-01,2024-12-01,19,141,Sudeste,6.44,7.723999999999999,6.0,12.47143564007819
5880,2023-05-24,226043.83,51213.5,7.01,240,6 a 10 SM,MG,Usado,FGTS,679,81.53,1,2023-06-01,2024-12-01,19,151,Sudeste,6.79,8.153,4.0,12.328484197503967
5881,2023-05-24,305299.73,55963.04,7.16,240,6 a 10 SM,SP,Usado,FGTS,640,84.51,1,2023-06-01,2024-12-01,19,167,Sudeste,6.4,8.451,4.0,12.629049294346554
5882,2023-05-24,131031.97,30051.35,8.43,120,3 a 6 SM,SP,Novo,FGTS,638,81.34,1,2023-06-01,2024-12-01,19,141,Sudeste,6.38,8.134,2.0,11.783196618210482
5883,2023-05-24,102391.67,15465.12,5.24,360,Até 3 SM,AM,Novo,MCMV,551,86.88,1,2023-06-01,2024-12-01,19,100,Norte,5.51,8.687999999999999,6.0,11.536560640622394
5884,2023-05-24,461176.09,122478.02,9.36,120,6 a 10 SM,PA,Usado,FGTS,664,79.02,1,2023-06-01,2024-12-01,19,125,Norte,6.64,7.901999999999999,2.0,13.041535223014932
5885,2023-05-24,280145.09,45308.32,7.22,300,Até 3 SM,RS,Usado,FGTS,616,86.08,0,2023-06-01,2024-12-01,19,48,Sul,6.16,8.608,5.0,12.54306292651466
5886,2023-05-24,200000.0,38994.79,9.67,240,3 a 6 SM,AC,Usado,Livre,627,83.68,0,2023-06-01,2024-12-01,19,84,Norte,6.27,8.368,4.0,12.206072645530174
5887,2023-05-24,167083.14,29837.52,9.43,180,3 a 6 SM,RS,Usado,FGTS,652,84.85,0,2023-06-01,2024-12-01,19,55,Sul,6.52,8.485,3.0,12.026246811826905
5888,2023-05-24,93738.93,15320.99,6.81,360,Até 3 SM,SP,Usado,MCMV,534,85.95,1,2023-06-01,2024-12-01,19,93,Sudeste,5.34,8.595,6.0,11.448268856860665
5889,2023-05-24,180983.95,26324.26,9.06,300,Até 3 SM,SP,Novo,FGTS,566,87.3,0,2023-06-01,2024-12-01,19,46,Sudeste,5.66,8.73,5.0,12.106163632283039
5890,2023-05-24,150793.05,21454.49,5.83,120,3 a 6 SM,PI,Novo,MCMV,725,87.54,1,2023-06-01,2024-12-01,19,124,Nordeste,7.25,8.754000000000001,2.0,11.923663645960772
5891,2023-05-25,186950.83,32895.34,8.8,300,Até 3 SM,SP,Usado,FGTS,714,85.04,0,2023-06-01,2024-12-01,19,75,Sudeste,7.14,8.504000000000001,5.0,12.13860092008516
5892,2023-05-25,200000.0,30825.22,8.63,360,3 a 6 SM,RJ,Novo,Livre,650,86.65,0,2023-06-01,2024-12-01,19,70,Sudeste,6.5,8.665000000000001,6.0,12.206072645530174
5893,2023-05-25,141990.26,20097.07,9.26,120,Até 3 SM,AP,Novo,FGTS,730,87.6,0,2023-06-01,2024-12-01,19,45,Norte,7.3,8.76,2.0,11.863513742681594
5894,2023-05-25,172340.17,27412.2,9.49,360,Até 3 SM,SP,Usado,FGTS,531,86.28,1,2023-06-01,2024-12-01,19,121,Sudeste,5.31,8.628,6.0,12.05722553521546
5895,2023-05-25,295101.91,54112.84,8.87,300,6 a 10 SM,ES,Usado,FGTS,642,84.5,1,2023-06-01,2024-12-01,19,167,Sudeste,6.42,8.45,5.0,12.595076033292328
5896,2023-05-25,363083.03,89058.81,9.28,360,6 a 10 SM,RJ,Usado,FGTS,776,80.3,1,2023-06-01,2024-12-01,19,97,Sudeste,7.76,8.03,6.0,12.802386819874002
5897,2023-05-25,132211.22,16863.6,4.67,360,Até 3 SM,BA,Novo,MCMV,525,88.69,0,2023-06-01,2024-12-01,19,74,Nordeste,5.25,8.869,6.0,11.792156074205309
5898,2023-05-26,394031.52,106455.02,7.9,240,6 a 10 SM,RN,Usado,FGTS,661,78.73,0,2023-06-01,2024-12-01,19,8,Nordeste,6.61,7.873,4.0,12.884186185080242
5899,2023-05-26,216606.05,30231.53,11.17,180,3 a 6 SM,MG,Usado,Livre,692,87.75,1,2023-06-01,2024-12-01,19,120,Sudeste,6.92,8.775,3.0,12.28583554483023
5900,2023-05-26,396242.16,105654.31,9.13,120,6 a 10 SM,SP,Usado,FGTS,689,78.95,1,2023-06-01,2024-12-01,19,134,Sudeste,6.89,7.8950000000000005,2.0,12.889780818488934
5901,2023-05-26,156163.09,36648.01,7.54,300,3 a 6 SM,MA,Novo,FGTS,656,80.99,1,2023-06-01,2024-12-01,19,137,Nordeste,6.56,8.099,5.0,11.958656188848693
5902,2023-05-26,124395.48,17961.09,4.33,180,3 a 6 SM,RS,Novo,MCMV,694,87.38,1,2023-06-01,2024-12-01,19,161,Sul,6.94,8.738,3.0,11.73122112422196
5903,2023-05-26,102423.21,11874.26,5.1,180,Até 3 SM,RS,Usado,MCMV,570,89.61,1,2023-06-01,2024-12-01,19,137,Sul,5.7,8.961,3.0,11.536868626060262
5904,2023-05-26,85098.63,10066.66,5.1,300,Até 3 SM,MA,Usado,MCMV,589,89.42,0,2023-06-01,2024-12-01,19,61,Nordeste,5.89,8.942,5.0,11.351566215724477
5905,2023-05-26,256236.69,46829.08,8.51,240,6 a 10 SM,BA,Usado,FGTS,708,84.55,1,2023-06-01,2024-12-01,19,138,Nordeste,7.08,8.455,4.0,12.453856866622337
5906,2023-05-26,84205.12,13302.74,5.33,240,Até 3 SM,MG,Usado,MCMV,504,86.36,0,2023-06-01,2024-12-01,19,87,Sudeste,5.04,8.636,4.0,11.341011005982661
5907,2023-05-26,108192.65,17200.93,9.38,120,Até 3 SM,RJ,Novo,FGTS,584,86.28,0,2023-06-01,2024-12-01,19,37,Sudeste,5.84,8.628,2.0,11.591668713327483
5908,2023-05-26,185188.46,27120.68,9.28,300,Até 3 SM,PB,Novo,FGTS,657,87.23,1,2023-06-01,2024-12-01,19,114,Nordeste,6.57,8.723,5.0,12.129129288237685
5909,2023-05-26,104405.93,11806.93,4.79,360,Até 3 SM,MG,Novo,MCMV,630,89.84,1,2023-06-01,2024-12-01,19,179,Sudeste,6.3,8.984,6.0,11.556041753583857
5910,2023-05-26,90364.12,18708.92,5.49,360,3 a 6 SM,AM,Usado,MCMV,835,82.85,1,2023-06-01,2024-12-01,19,92,Norte,8.35,8.285,6.0,11.411602564938693
5911,2023-05-26,268393.46,83125.41,8.34,240,Acima de 10 SM,BA,Novo,FGTS,799,76.35,1,2023-06-01,2024-12-01,19,166,Nordeste,7.99,7.635,4.0,12.500209317165803
5912,2023-05-26,273435.46,49953.27,8.89,300,3 a 6 SM,MG,Novo,Livre,557,84.55,0,2023-06-01,2024-12-01,19,59,Sudeste,5.57,8.455,5.0,12.518820894934812
5913,2023-05-26,174660.86,28089.91,9.01,300,3 a 6 SM,BA,Novo,FGTS,671,86.15,0,2023-06-01,2024-12-01,19,53,Nordeste,6.71,8.615,5.0,12.070601429807658
5914,2023-05-26,106901.8,17547.8,6.39,300,Até 3 SM,RJ,Usado,MCMV,589,85.9,0,2023-06-01,2024-12-01,19,80,Sudeste,5.89,8.59,5.0,11.579665935037887
5915,2023-05-27,280146.88,92255.75,9.17,180,6 a 10 SM,SP,Usado,Livre,706,75.23,1,2023-06-01,2024-12-01,19,112,Sudeste,7.06,7.523000000000001,3.0,12.543069316040464
5916,2023-05-27,105994.36,19945.88,4.3,180,3 a 6 SM,SP,Novo,MCMV,654,84.16,1,2023-06-01,2024-12-01,19,159,Sudeste,6.54,8.416,3.0,11.571141164131463
5917,2023-05-27,332286.84,71175.17,8.98,180,6 a 10 SM,MA,Usado,FGTS,763,82.36,1,2023-06-01,2024-12-01,19,96,Nordeste,7.63,8.236,3.0,12.713753850789892
5918,2023-05-27,200000.0,36775.28,9.13,180,3 a 6 SM,BA,Novo,Livre,649,84.47,0,2023-06-01,2024-12-01,19,35,Nordeste,6.49,8.447,3.0,12.206072645530174
5919,2023-05-27,133607.25,19526.86,6.93,180,Até 3 SM,SP,Usado,MCMV,551,87.25,1,2023-06-01,2024-12-01,19,163,Sudeste,5.51,8.725,3.0,11.802659805079378
5920,2023-05-27,184994.95,38006.13,9.31,180,3 a 6 SM,MT,Usado,FGTS,613,82.96,1,2023-06-01,2024-12-01,19,94,Centro-Oeste,6.13,8.296,3.0,12.128083806390586
5921,2023-05-27,149576.14,22450.46,6.84,360,Até 3 SM,MT,Usado,MCMV,620,86.95,1,2023-06-01,2024-12-01,19,160,Centro-Oeste,6.2,8.695,6.0,11.915560839823707
5922,2023-05-27,400000.0,58383.68,7.32,120,Até 3 SM,BA,Usado,FGTS,477,87.26,1,2023-06-01,2024-12-01,19,178,Nordeste,4.77,8.726,2.0,12.89921982609012
5923,2023-05-27,289956.56,59223.08,7.95,300,6 a 10 SM,PE,Novo,FGTS,737,83.04,1,2023-06-01,2024-12-01,19,145,Nordeste,7.37,8.304,5.0,12.5774863976391
5924,2023-05-27,121166.36,19140.33,8.53,300,Até 3 SM,SP,Usado,FGTS,524,86.36,1,2023-06-01,2024-12-01,19,150,Sudeste,5.24,8.636,5.0,11.704919756335293
5925,2023-05-27,184297.98,41883.0,8.51,360,3 a 6 SM,MG,Usado,FGTS,676,81.48,1,2023-06-01,2024-12-01,19,164,Sudeste,6.76,8.148,6.0,12.124309183207181
5926,2023-05-27,106868.04,14918.41,4.46,240,Até 3 SM,RO,Usado,MCMV,590,87.75,0,2023-06-01,2024-12-01,19,39,Norte,5.9,8.775,4.0,11.579350081311462
5927,2023-05-27,189318.12,32665.24,8.88,240,Até 3 SM,RJ,Usado,FGTS,582,85.28,1,2023-06-01,2024-12-01,19,150,Sudeste,5.82,8.528,4.0,12.151184053694099
5928,2023-05-27,175040.87,39840.15,7.83,300,3 a 6 SM,CE,Novo,FGTS,637,81.46,1,2023-06-01,2024-12-01,19,100,Nordeste,6.37,8.145999999999999,5.0,12.072774768495906
5929,2023-05-27,227032.33,78795.05,8.45,300,Acima de 10 SM,SP,Usado,FGTS,800,74.24,0,2023-06-01,2024-12-01,19,85,Sudeste,8.0,7.4239999999999995,5.0,12.33284770922985
5930,2023-05-28,200000.0,31355.3,8.55,360,3 a 6 SM,DF,Novo,Livre,430,86.45,1,2023-06-01,2024-12-01,19,115,Centro-Oeste,4.3,8.645,6.0,12.206072645530174
5931,2023-05-28,156872.46,18933.59,8.49,120,Até 3 SM,BA,Novo,FGTS,622,89.23,0,2023-06-01,2024-12-01,19,57,Nordeste,6.22,8.923,2.0,11.963188397502046
5932,2023-05-28,327770.62,112579.69,7.47,300,Acima de 10 SM,CE,Novo,FGTS,605,74.43,1,2023-06-01,2024-12-01,19,149,Nordeste,6.05,7.4430000000000005,5.0,12.700069313453211
5933,2023-05-28,177117.75,37806.44,8.5,180,6 a 10 SM,ES,Novo,FGTS,564,82.41,1,2023-06-01,2024-12-01,19,162,Sudeste,5.64,8.241,3.0,12.084570044609745
5934,2023-05-28,201625.94,48452.52,7.72,240,3 a 6 SM,AM,Usado,FGTS,689,80.63,0,2023-06-01,2024-12-01,19,28,Norte,6.89,8.062999999999999,4.0,12.214169477536915
5935,2023-05-28,120489.79,17333.25,4.37,300,Até 3 SM,RS,Novo,MCMV,628,87.42,0,2023-06-01,2024-12-01,19,79,Sul,6.28,8.742,5.0,11.699320298032577
5936,2023-05-28,125330.03,17708.85,5.13,240,Até 3 SM,RJ,Usado,MCMV,511,87.62,1,2023-06-01,2024-12-01,19,125,Sudeste,5.11,8.762,4.0,11.738705776973607
5937,2023-05-28,252765.37,63872.93,7.64,180,Acima de 10 SM,BA,Usado,FGTS,715,79.83,0,2023-06-01,2024-12-01,19,53,Nordeste,7.15,7.983,3.0,12.44021694611194
5938,2023-05-28,161998.21,40114.84,6.29,300,3 a 6 SM,PR,Novo,MCMV,761,80.15,0,2023-06-01,2024-12-01,19,89,Sul,7.61,8.015,5.0,11.99534056477076
5939,2023-05-28,184840.82,33320.56,8.84,240,6 a 10 SM,PB,Novo,FGTS,814,84.73,1,2023-06-01,2024-12-01,19,148,Nordeste,8.14,8.473,4.0,12.127250301243569
5940,2023-05-28,130884.13,19498.25,4.43,240,3 a 6 SM,BA,Usado,MCMV,597,87.03,1,2023-06-01,2024-12-01,19,176,Nordeste,5.97,8.703,4.0,11.782067706962177
5941,2023-05-28,126771.56,26841.92,7.39,360,3 a 6 SM,RJ,Novo,FGTS,592,82.53,0,2023-06-01,2024-12-01,19,47,Sudeste,5.92,8.253,6.0,11.750142005607628
5942,2023-05-28,120753.85,15952.21,5.48,300,Até 3 SM,MG,Novo,MCMV,563,88.33,0,2023-06-01,2024-12-01,19,57,Sudeste,5.63,8.833,5.0,11.701509455064505
5943,2023-05-28,108893.53,14830.28,8.07,240,Até 3 SM,AL,Usado,FGTS,595,88.01,1,2023-06-01,2024-12-01,19,105,Nordeste,5.95,8.801,4.0,11.598125894851204
5944,2023-05-28,144378.42,24390.24,8.99,360,Até 3 SM,SP,Usado,FGTS,617,85.55,1,2023-06-01,2024-12-01,19,109,Sudeste,6.17,8.555,6.0,11.88019304828932
